Time,Symbol,Price,Quantity,Type,Status,Value,maxPerf,maxLoss,maxDd,curPerf,pastPerfAvg,successRatio
2019-12-10T17:00:00Z,FVRR,20.92,477,Market,Filled,9978.84,0,0,0,0,0,1 
2019-12-10T17:00:00Z,GRPN,58.8,169,Market,Filled,9937.2,0,0,0,0,0,1 
2019-12-10T18:00:00Z,FLWS,13.08,-780,Market,Filled,-10202.4,0.0406885758998435054773082942,-0.0023474178403755868544600939,0.0172143974960876369327073552,0.023474178403755868544600939,-0.0055704707226742665179739237, 0.1 
2019-12-10T18:00:00Z,BKNG,1913.76,-5,Market,Filled,-9568.8,-0.0011638891643484569334913021,-0.0011638891643484569334913021,   0,-0.0011638891643484569334913021,-0.0038373485598008245333231226,   0 
2019-12-10T18:00:00Z,JD,33.46,-308,Market,Filled,-10305.68,0.0383426097711811997526283241,   0,0.0102040816326530612244897960,0.0346320346320346320346320346,-0.0065465998472554790590048508, 0.3 
2019-12-10T19:00:00Z,CPRT,88.55,112,Market,Filled,9917.6,0,0,0,0,0,1 
2019-12-10T19:00:00Z,DLTH,10.12,-974,Market,Filled,-9856.88,-0.0029296875,-0.03515625,0.0322265625,-0.01171875,0.0145625181424848884634446688, 0.9 
2019-12-10T19:00:00Z,EBAY,34.404133673,-289,Market,Filled,-9942.794631497,   0,-0.0014351320321469575200918485,0.0014351320321469575200918485,-0.0014351320321469575200918485,-0.003732234365276786324495656,   0 
2019-12-10T19:00:00Z,MELI,582.24,-17,Market,Filled,-9898.08,0.0113088933684102634186340497,-0.0053640370357716355188082955,0.0166729304041818989374423452,-0.0053640370357716355188082955,-0.0048116976640631883348749617,   0 
2019-12-10T19:00:00Z,RVLV,17.12,-576,Market,Filled,-9861.12,0.0248267898383371824480369515,-0.0115473441108545034642032333,0.0363741339491916859122401848,-0.0115473441108545034642032333,-0.035665279724610896322197425, 0.2 
2019-12-10T20:00:00Z,GRPN,59,-169,Market,Filled,-9971,0.0102040816326530612244897959,   0,0.0068027210884353741496598639,0.003401360544217687074829932,0.0055211474062648313872957933, 0.6 
2019-12-10T20:00:00Z,W,87.91,-118,Market,Filled,-10373.38,0.0551199809931100023758612497,   0,0.0143739605607032549299120931,0.0443098123069612734616298408,-0.0036608644759880333069458431, 0.1 
2019-12-10T21:00:00Z,BABA,201,-49,Market On Open,Filled,-9849,-0.0013855898653998416468725257,-0.0083135391923990498812351544,0.0069279493269992082343626287,-0.0083135391923990498812351544,0.0008957779751949196745724386, 0.4 
2019-12-11T15:00:00Z,MELI,583.49,17,Market,Filled,9919.33,0,0,0,0,0,1 
2019-12-11T15:00:00Z,NETE,3.39,2944,Market,Filled,9980.16,0,0,0,0,0,1 
2019-12-11T15:00:00Z,SECO,5.75,1735,Market,Filled,9976.25,0,0,0,0,0,1 
2019-12-11T15:00:00Z,TRIP,28.88,-343,Market,Filled,-9905.84,0.0024071526822558459422283356,-0.0068775790921595598349381018,0.0092847317744154057771664374,-0.0068775790921595598349381018,-0.0028519626498549116688253114,   0 
2019-12-11T16:00:00Z,BABA,202.85,49,Market,Filled,9939.65,0,0,0,0,0,1 
2019-12-11T16:00:00Z,CARS,12.71,785,Market,Filled,9977.35,0,0,0,0,0,1 
2019-12-11T16:00:00Z,DLTH,10.2,978,Market,Filled,9975.6,0,0,0,0,0,1 
2019-12-11T16:00:00Z,EBAY,34.483246369,289,Market,Filled,9965.658200641,0,0,0,0,0,1 
2019-12-11T16:00:00Z,MELI,573.83,-17,Market,Filled,-9755.11,-0.0165555536513050780647483247,-0.0165555536513050780647483247,   0,-0.0165555536513050780647483247,-0.0074679908377070499623412351,   0 
2019-12-11T16:00:00Z,PDD,37.06,-275,Market,Filled,-10191.5,0.0582068965517241379310344828,   0,0.0358620689655172413793103449,0.0223448275862068965517241379,-0.0072444299687691630069878867, 0.2 
2019-12-11T16:00:00Z,STMP,83.05,-118,Market,Filled,-9799.9,0.005339978640085439658241367,-0.0144772754242316364067877062,0.0198172540643170760650290732,-0.0144772754242316364067877062,-0.021529503243357743079931107,   0 
2019-12-11T17:00:00Z,BKNG,1922.77,5,Market,Filled,9613.85,0,0,0,0,0,1 
2019-12-11T17:00:00Z,NETE,3.35,-2944,Market,Filled,-9862.4,-0.0117994100294985250737463127,-0.0147492625368731563421828909,   0,-0.0117994100294985250737463127,-0.0218960535349191619702902323,   0 
2019-12-11T17:00:00Z,W,88.06,113,Market,Filled,9950.78,0,0,0,0,0,1 
2019-12-11T18:00:00Z,APRN,6.97,-1467,Market,Filled,-10224.99,0.0470588235294117647058823529,   0,0.0220588235294117647058823529,0.025,-0.0056210312323927576177496231, 0.1 
2019-12-11T18:00:00Z,CPRT,88.07,-112,Market,Filled,-9863.84,-0.0006775832862789384528514963,-0.0054206662902315076228119706,0.0047430830039525691699604743,-0.0054206662902315076228119706,-0.0043205756497879300655831374,   0 
2019-12-11T18:00:00Z,ETSY,41.06,243,Market,Filled,9977.58,0,0,0,0,0,1 
2019-12-11T18:00:00Z,GRUB,40.03,249,Market,Filled,9967.47,0,0,0,0,0,1 
2019-12-11T19:00:00Z,OSTK,7.18,1390,Market,Filled,9980.2,0,0,0,0,0,1 
2019-12-11T20:00:00Z,CARS,12.62,-785,Market,Filled,-9906.7,0.0023603461841070023603461841,-0.0070810385523210070810385523,0.0094413847364280094413847364,-0.0070810385523210070810385523,-0.0092359052846245596808297288, 0.3 
2019-12-11T20:00:00Z,NETE,3.44,2901,Market,Filled,9979.44,0,0,0,0,0,1 
2019-12-11T20:00:00Z,SECO,5.66,-1735,Market,Filled,-9820.1,0.0086956521739130434782608696,-0.0156521739130434782608695652,0.0243478260869565217391304348,-0.0156521739130434782608695652,-0.020058368076235854675402025,   0 
2019-12-11T21:00:00Z,AMZN,1750,5,Market On Open,Filled,8750,0,0,0,0,0,1 
2019-12-11T21:00:00Z,DLTH,9.94,-978,Market On Open,Filled,-9721.32,0.0019607843137254901960784314,-0.0205882352941176470588235294,0.0225490196078431372549019608,-0.0205882352941176470588235294,-0.0029193173770040537507067029, 0.5 
2019-12-11T21:00:00Z,EXPE,112.023780852,-92,Market On Open,Filled,-10306.187838384,0.0446519367662013497272811316,-0.0054543773689562725339742997,0.0168253674771193491725986873,0.0350374410649902930572247388,0.0563775898986652575727488481,   1 
2019-12-11T21:00:00Z,PETS,22.3618167,-459,Market On Open,Filled,-10264.0738653,0.0376344086021505376344086022,-0.0112007168458781362007168459,0.0165770609318996415770609319,0.0237455197132616487455197133,-0.005603497838720268219580574, 0.1 
2019-12-11T21:00:00Z,SHOP,372,26,Market On Open,Filled,9672,0,0,0,0,0,1 
2019-12-12T15:00:00Z,FLWS,13.31,749,Market,Filled,9969.19,0,0,0,0,0,1 
2019-12-12T15:00:00Z,CPRT,88.76,112,Market,Filled,9941.12,0,0,0,0,0,1 
2019-12-12T15:00:00Z,FVRR,21.11,-477,Market,Filled,-10069.47,0.0368068833652007648183556405,-0.0043021032504780114722753346,0.0277246653919694072657743785,0.009082217973231357552581262,-0.0176442289585174505938027992, 0.1 
2019-12-12T15:00:00Z,JD,33.81,295,Market,Filled,9973.95,0,0,0,0,0,1 
2019-12-12T15:00:00Z,MELI,586.99,17,Market,Filled,9978.83,0,0,0,0,0,1 
2019-12-12T15:00:00Z,PETS,22.663215099,440,Market,Filled,9971.81464356,0,0,0,0,0,1 
2019-12-12T15:00:00Z,SECO,5.77,1729,Market,Filled,9976.33,0,0,0,0,0,1 
2019-12-12T15:00:00Z,STMP,84.89,117,Market,Filled,9932.13,0,0,0,0,0,1 
2019-12-12T15:00:00Z,TRIP,29.19,341,Market,Filled,9953.79,0,0,0,0,0,1 
2019-12-12T16:00:00Z,APRN,7.01,1423,Market,Filled,9975.23,0,0,0,0,0,1 
2019-12-12T16:00:00Z,EXPE,113.059931084,88,Market,Filled,9949.273935392,0,0,0,0,0,1 
2019-12-12T16:00:00Z,NETE,3.37,-2901,Market,Filled,-9776.37,-0.0203488372093023255813953488,-0.0319767441860465116279069767,0.0058139534883720930232558139,-0.0203488372093023255813953488,-0.0193854484177593297222071627,   0 
2019-12-12T16:00:00Z,PDD,38.46,259,Market,Filled,9961.14,0,0,0,0,0,1 
2019-12-12T16:00:00Z,QRTEA,7.38632556,1351,Market,Filled,9978.92583156,0,0,0,0,0,1 
2019-12-12T16:00:00Z,TZOO,10.6,941,Market,Filled,9974.6,0,0,0,0,0,1 
2019-12-12T17:00:00Z,BKNG,1936,-5,Market,Filled,-9680,0.015410059445487499804968873,-0.0006501037565595469036858283,0.0085293612860612553763580667,0.0068806981594262444286108063,-0.0012952303514098301919704771, 0.1 
2019-12-12T17:00:00Z,PDD,37.97,-259,Market,Filled,-9834.23,-0.0127405096203848153926157046,-0.0127405096203848153926157046,   0,-0.0127405096203848153926157046,0.0098835198788903482611717307, 0.7 
2019-12-12T17:00:00Z,SHOP,365.86,-26,Market,Filled,-9512.36,0.0050659376005146349308459312,-0.0193524177120188699474643508,0.0244183553125335048783102820,-0.0193524177120188699474643508,-0.0253124822220637511554517647,   0 
2019-12-12T18:00:00Z,FVRR,21.64,461,Market,Filled,9976.04,0,0,0,0,0,1 
2019-12-12T18:00:00Z,NETE,3.38,2952,Market,Filled,9977.76,0,0,0,0,0,1 
2019-12-12T18:00:00Z,SFIX,26.78,-414,Market,Filled,-11086.92,0.1523453715234537152345371523,   0,0.0589456205894562058945620590,0.1116645911166459111664591117,0.0007551964938906720780857586, 0.4 
2019-12-12T19:00:00Z,CPRT,88.09,-112,Market,Filled,-9866.08,0.0007886435331230283911671924,-0.0075484452456061288868859847,0.0083370887787291572780531771,-0.0075484452456061288868859847,-0.0049000504254732513777334832,   0 
2019-12-12T19:00:00Z,MELI,581.12,-17,Market,Filled,-9879.04,-0.0027257704560554694287807288,-0.010834937562820490979403397,0.0081091671067650215506226682,-0.0100001703606535034668392988,-0.0125425603375798878411754134,   0 
2019-12-12T19:00:00Z,PETS,22.371539229,-440,Market,Filled,-9843.47726076,0.0047190047190047190047190047,-0.0128700128700128700128700129,0.0175890175890175890175890176,-0.0128700128700128700128700129,-0.0060040491468275070992972925, 0.1 
2019-12-12T19:00:00Z,PDD,37.84,263,Market,Filled,9951.92,0,0,0,0,0,1 
2019-12-12T20:00:00Z,BKNG,1947.93,5,Market,Filled,9739.65,0,0,0,0,0,1 
2019-12-12T20:00:00Z,DLTH,10.31,968,Market,Filled,9980.08,0,0,0,0,0,1 
2019-12-12T20:00:00Z,PETS,22.546544751,442,Market,Filled,9965.572779942,0,0,0,0,0,1 
2019-12-12T21:00:00Z,RVLV,17.2,582,Market On Open,Filled,10010.4,0,0,0,0,0,1 
2019-12-13T15:00:00Z,CVNA,94.32,-111,Market,Filled,-10469.52,0.0857398701589433624356391314,-0.0019028430714125811506603985,0.0299977613610924557868815760,0.0557421087978509066487575554,-0.00748763647650818643626741, 0.1 
2019-12-13T15:00:00Z,CPRT,88.73,112,Market,Filled,9937.76,0,0,0,0,0,1 
2019-12-13T15:00:00Z,JMIA,5.5,1814,Market,Filled,9977,0,0,0,0,0,1 
2019-12-13T15:00:00Z,MELI,588.14,16,Market,Filled,9410.24,0,0,0,0,0,1 
2019-12-13T15:00:00Z,SHOP,383.32,26,Market,Filled,9966.32,0,0,0,0,0,1 
2019-12-13T15:00:00Z,W,87.85,-113,Market,Filled,-9927.05,0.027027027027027027027027027,-0.0023847376788553259141494436,0.0294117647058823529411764706,-0.0023847376788553259141494436,0.0158274289776265808460105177, 0.4 
2019-12-13T17:00:00Z,BABA,204.99,-49,Market,Filled,-10044.51,0.0128666502341631747596746364,-0.0014296278037959083066305152,0.0094158245008627064333251171,0.0105496672418042888834113877,0.0013038642620724151351282633, 0.5 
2019-12-13T17:00:00Z,CARS,12.61,791,Market,Filled,9974.51,0,0,0,0,0,1 
2019-12-13T17:00:00Z,CPRT,88.32,-112,Market,Filled,-9891.84,-0.0010143130846387918404147414,-0.0046207596077989406063338217,0.0036064465231601487659190803,-0.0046207596077989406063338217,-0.0056123124284527781146434155,   0 
2019-12-13T17:00:00Z,JMIA,5.42,-1814,Market,Filled,-9831.88,-0.0145454545454545454545454545,-0.0145454545454545454545454545,   0,-0.0145454545454545454545454545,-0.0348955793802320458217065648,   0 
2019-12-13T17:00:00Z,MELI,575.63,-16,Market,Filled,-9210.08,-0.0142993164892712619444349985,-0.0212704458122215798959431428,0.0069711293229503179515081443,-0.0212704458122215798959431428,-0.0150604278802012558684950987,   0 
2019-12-13T17:00:00Z,OSTK,7.17,-1390,Market,Filled,-9966.3,0.0487465181058495821727019499,-0.0083565459610027855153203343,0.0501392757660167130919220056,-0.0013927576601671309192200557,-0.0096756996070763157409286281,   0 
2019-12-13T17:00:00Z,QRTEA,7.16197455,-1351,Market,Filled,-9675.82761705,0.010514018691588785046728972,-0.0303738317757009345794392523,0.0408878504672897196261682243,-0.0303738317757009345794392523,-0.024690102842842059985140578,   0 
2019-12-13T17:00:00Z,STMP,84.21,-117,Market,Filled,-9852.57,0.0053009777358935092472611615,-0.0089527623983979267287077394,0.0142537401342914359759689009,-0.0080103663564613028625279774,-0.0161813271238299719434095336,   0 
2019-12-13T18:00:00Z,BABA,205.52,48,Market,Filled,9864.96,0,0,0,0,0,1 
2019-12-13T18:00:00Z,PDD,37.75,-263,Market,Filled,-9928.25,0.0076638477801268498942917548,-0.0023784355179704016913319239,0.0100422832980972515856236787,-0.0023784355179704016913319239,0.0128554338344708243385505632, 0.7 
2019-12-13T18:00:00Z,W,89.55,111,Market,Filled,9940.05,0,0,0,0,0,1 
2019-12-13T18:00:00Z,YJ,5.75,-1996,Market,Filled,-11477,0.184,   0,0.034,0.15,0.0318083632470558599408023175,   1 
2019-12-13T19:00:00Z,CARS,12.51,-791,Market,Filled,-9895.41,-0.0055511498810467882632831086,-0.0079302141157811260904044409,0.0023790642347343378271213323,-0.0079302141157811260904044409,-0.0071659561086670189819751412,   0 
2019-12-13T19:00:00Z,TRIP,29.3,-341,Market,Filled,-9991.3,0.0102774922918807810894141829,   0,0.0065090784515244946899623158,0.0037684138403562863994518671,-0.0049183983672847200634740404, 0.1 
2019-12-13T20:00:00Z,CPRT,88.71,112,Market,Filled,9935.52,0,0,0,0,0,1 
2019-12-13T20:00:00Z,TZOO,10.61,-941,Market,Filled,-9984.01,0.0141509433962264150943396226,-0.0122641509433962264150943396,0.0264150943396226415094339622,0.0009433962264150943396226415,0.0249219258295380611581001952,   1 
2019-12-13T21:00:00Z,DLTH,10.36,-968,Market On Open,Filled,-10028.48,0.0242483026188166828322017459,-0.0087293889427740058195926285,0.0329776915615906886517943744,-0.0087293889427740058195926285,-0.0167415050707479888172533805,   0 
2019-12-13T21:00:00Z,EXPE,113.17948688,-88,Market On Open,Filled,-9959.79484544,0.003965456468100105745505816,-0.0063447303489601691928093056,0.0103101868170602749383151216,-0.0063447303489601691928093056,0.0461210009088731180591162938, 0.9 
2019-12-13T21:00:00Z,TZOO,10.75,941,Market On Open,Filled,10115.75,0,0,0,0,0,1 
2019-12-16T15:00:00Z,CHWY,27.59,-399,Market,Filled,-11008.41,0.1750100120144173007609130957,-0.002002402883460152182619143,0.0700841009211053263916700040,0.1049259110933119743692430917,-0.0073748315549048625300043457, 0.2 
2019-12-16T15:00:00Z,PETS,22.274313939,-442,Market,Filled,-9845.246761038,0.0116429495472186287192755498,-0.0120741699008193186718413109,0.0237171194480379473911168607,-0.0120741699008193186718413109,-0.0063250161580153908449111408, 0.1 
2019-12-16T15:00:00Z,RVLV,17.01,-582,Market,Filled,-9899.82,0.009334889148191365227537923,-0.015752625437572928821470245,0.0169194865810968494749124854,-0.0075845974329054842473745624,-0.0111510694430596015425203662,   0 
2019-12-16T15:00:00Z,TRIP,29.71,335,Market,Filled,9952.85,0,0,0,0,0,1 
2019-12-16T15:00:00Z,W,87.03,-111,Market,Filled,-9660.33,0.0054718034617532104969290899,-0.0281407035175879396984924623,0.0336125069793411501954215522,-0.0281407035175879396984924623,0.014169650119909390255179914, 0.4 
2019-12-16T16:00:00Z,AMZN,1760.06,-5,Market,Filled,-8800.3,0.0109108376412461686261951599,   0,0.0049350381993686810924561965,0.0064847431264010247495310856,-0.0061839824100275173994277319, 0.1 
2019-12-16T16:00:00Z,DLTH,10.45,955,Market,Filled,9979.75,0,0,0,0,0,1 
2019-12-16T16:00:00Z,EXPE,113.597932166,87,Market,Filled,9883.020098442,0,0,0,0,0,1 
2019-12-16T16:00:00Z,LMPX,24.4,-1199,Market,Filled,-29255.6,3.9242788461538461538461538462,   0,2.0492788461538461538461538462,1.9326923076923076923076923077,1.9326923076923076923076923077,   1 
2019-12-16T17:00:00Z,CVNA,95.41,104,Market,Filled,9922.64,0,0,0,0,0,1 
2019-12-16T17:00:00Z,DLTH,10.49,-955,Market,Filled,-10017.95,0.0038277511961722488038277512,   0,   0,0.0038277511961722488038277512,-0.0148879188454081645188298682, 0.1 
2019-12-16T18:00:00Z,AMZN,1764.51,5,Market,Filled,8822.55,0,0,0,0,0,1 
2019-12-16T18:00:00Z,DLTH,10.58,943,Market,Filled,9976.94,0,0,0,0,0,1 
2019-12-16T18:00:00Z,MELI,576.01,17,Market,Filled,9792.17,0,0,0,0,0,1 
2019-12-16T18:00:00Z,PDD,38.25,260,Market,Filled,9945,0,0,0,0,0,1 
2019-12-16T18:00:00Z,RVLV,17.19,580,Market,Filled,9970.2,0,0,0,0,0,1 
2019-12-16T19:00:00Z,APRN,7.26,-1423,Market,Filled,-10330.98,0.0513552068473609129814550642,-0.0142653352353780313837375178,0.0156918687589158345221112696,0.0356633380884450784593437946,0.01237661719979000724443291, 0.6 
2019-12-16T19:00:00Z,FVRR,22.89,-461,Market,Filled,-10552.29,0.0813308687615526802218114603,   0,0.0304990757855822550831792976,0.0577634011090573012939001848,-0.0098065054302960997589615668, 0.2 
2019-12-16T19:00:00Z,SECO,5.75,-1729,Market,Filled,-9941.75,0.0121317157712305025996533795,-0.0051993067590987868284228769,0.0155979202772963604852686308,-0.0034662045060658578856152513,-0.0178606168770508978790916025,   0 
2019-12-16T20:00:00Z,EBAY,35.046924328,-289,Market,Filled,-10128.561130792,0.0215084599942644106681961572,-0.0005735589331803842844852309,0.0051620303986234585603670778,0.0163464295956409521078290794,-0.0009331438322180714486352043, 0.1 
2019-12-16T21:00:00Z,JMIA,5.39,1834,Market On Open,Filled,9885.26,0,0,0,0,0,1 
2019-12-16T21:00:00Z,NETE,3.36,-2952,Market On Open,Filled,-9918.72,0.0325443786982248520710059172,-0.008875739644970414201183432,0.0384615384615384615384615385,-0.0059171597633136094674556213,-0.0176753741127607673952954358,   0 
2019-12-17T15:00:00Z,DLTH,10.13,-943,Market,Filled,-9552.59,-0.0056710775047258979206049149,-0.042533081285444234404536862,0.0368620037807183364839319471,-0.042533081285444234404536862,-0.0179693519739525879592835544, 0.1 
2019-12-17T15:00:00Z,ETSY,42.15,-243,Market,Filled,-10242.45,0.0547978567949342425718460789,-0.0007306380905991232342912811,0.0282513395031660983925962007,0.0265465172917681441792498782,0.0567375206412194604077481039,   1 
2019-12-17T15:00:00Z,EXPE,112.910486339,-87,Market,Filled,-9823.212311493,0.0034204525521838273987019821,-0.0060515699000175407823188914,0.0094720224522013681810208735,-0.0060515699000175407823188914,0.0317555108225801951615293766, 0.7 
2019-12-17T15:00:00Z,RVLV,16.71,-580,Market,Filled,-9691.8,0.0052356020942408376963350785,-0.0279232111692844677137870855,0.0331588132635253054101221640,-0.0279232111692844677137870855,-0.0123923814811076960457958843,   0 
2019-12-17T15:00:00Z,TRIP,29.26,-335,Market,Filled,-9802.1,-0.0006731740154830023561090542,-0.0151464153483675530124537193,0.0144732413328845506563446651,-0.0151464153483675530124537193,-0.0045106648380256052823726729, 0.3 
2019-12-17T15:00:00Z,YJ,5.63,1772,Market,Filled,9976.36,0,0,0,0,0,1 
2019-12-17T16:00:00Z,FLWS,13.53,-749,Market,Filled,-10133.97,0.0495867768595041322314049587,-0.012021036814425244177310293,0.0330578512396694214876033058,0.0165289256198347107438016529,0.0227796531253637527645210104,   1 
2019-12-17T16:00:00Z,APRN,7.77,1284,Market,Filled,9976.68,0,0,0,0,0,1 
2019-12-17T16:00:00Z,CVNA,94.12,-104,Market,Filled,-9788.48,0.0042972434755266743527932083,-0.0327009747405932292212556336,0.0369982182161199035740488419,-0.013520595325437585158788387,0.0428727475593922317259977623, 0.8 
2019-12-17T16:00:00Z,JMIA,5.4,-1834,Market,Filled,-9903.6,-0.0055147058823529411764705882,-0.0073529411764705882352941176,0.0018382352941176470588235294,-0.0073529411764705882352941176,-0.0138262032085561497326203208,   0 
2019-12-17T17:00:00Z,SECO,5.77,1729,Market,Filled,9976.33,0,0,0,0,0,1 
2019-12-17T18:00:00Z,BABA,207.47,-48,Market,Filled,-9958.56,0.0176138575321136629038536395,-0.0029680809653561697158427404,0.0104612689762553522771506422,0.009488127676138575321136629,0.0023449137706547584474110269, 0.6 
2019-12-17T18:00:00Z,JD,34.62,-295,Market,Filled,-10212.9,0.0307601301390121265897663413,-0.0056196391600118308192842354,0.0139012126589766341319136350,0.0239574090505767524401064774,0.0335645720738888440751794789,   1 
2019-12-17T18:00:00Z,JMIA,5.68,1757,Market,Filled,9979.76,0,0,0,0,0,1 
2019-12-17T18:00:00Z,SHOP,385.04,-26,Market,Filled,-10011.04,0.029374934780340185745591151,-0.0005478451424397370343316289,0.0248878221851194824167797141,0.0044871125952207033288114369,-0.0196173822413148598233867338, 0.1 
2019-12-17T19:00:00Z,PETS,22.3618167,446,Market,Filled,9973.3702482,0,0,0,0,0,1 
2019-12-17T20:00:00Z,CHWY,28.41,351,Market,Filled,9971.91,0,0,0,0,0,1 
2019-12-17T20:00:00Z,EBAY,35.313929677,282,Market,Filled,9958.528168914,0,0,0,0,0,1 
2019-12-18T15:00:00Z,BABA,209.12,47,Market,Filled,9828.64,0,0,0,0,0,1 
2019-12-18T15:00:00Z,FLWS,13.8,723,Market,Filled,9977.4,0,0,0,0,0,1 
2019-12-18T15:00:00Z,BKNG,1986.25,-5,Market,Filled,-9931.25,0.0304220377528966646645413336,   0,0.0107498729420461720903728573,0.0196721648108504925741684763,0.0011003083525896792236919627, 0.2 
2019-12-18T15:00:00Z,CHWY,28.15,-351,Market,Filled,-9880.65,0.0056318197817669834565293911,-0.0091517071453713481168602605,0.0147835269271383315733896516,-0.0091517071453713481168602605,0.0935181492694436421206327565, 0.9 
2019-12-18T15:00:00Z,CPRT,89.69,-112,Market,Filled,-10045.28,0.0188253860895051290722579191,-0.0010145417653026716266486304,0.0077781535339871491376394995,0.0110472325555179799346184196,-0.0041722380875391751413476911, 0.1 
2019-12-18T15:00:00Z,PDD,37.66,-260,Market,Filled,-9791.6,0.0133333333333333333333333333,-0.0154248366013071895424836601,0.0287581699346405228758169934,-0.0154248366013071895424836601,-0.0032831641363692333923982475, 0.1 
2019-12-18T15:00:00Z,RVLV,17.51,570,Market,Filled,9980.7,0,0,0,0,0,1 
2019-12-18T15:00:00Z,YJ,5.54,-1772,Market,Filled,-9816.88,0.0195381882770870337477797513,-0.0159857904085257548845470693,0.0355239786856127886323268206,-0.0159857904085257548845470693,0.1334014209591474245115452931, 0.9 
2019-12-18T16:00:00Z,SHOP,401.19,24,Market,Filled,9628.56,0,0,0,0,0,1 
2019-12-18T16:00:00Z,TRIP,29.59,337,Market,Filled,9971.83,0,0,0,0,0,1 
2019-12-18T17:00:00Z,APRN,7.53,-1284,Market,Filled,-9668.52,0.0038610038610038610038610039,-0.0489060489060489060489060489,0.0527670527670527670527670528,-0.0308880308880308880308880309,0.0236765321465749425806487148, 0.9 
2019-12-18T17:00:00Z,ETSY,42.9,232,Market,Filled,9952.8,0,0,0,0,0,1 
2019-12-18T17:00:00Z,NETE,3.47,2876,Market,Filled,9979.72,0,0,0,0,0,1 
2019-12-18T17:00:00Z,OSTK,7.16,1393,Market,Filled,9973.88,0,0,0,0,0,1 
2019-12-18T17:00:00Z,STMP,80.45,124,Market,Filled,9975.8,0,0,0,0,0,1 
2019-12-18T18:00:00Z,FVRR,22.87,436,Market,Filled,9971.32,0,0,0,0,0,1 
2019-12-18T18:00:00Z,MELI,578.91,-17,Market,Filled,-9841.47,0.0224128053332407423482231211,   0,0.0173781705178729535945556500,0.0050346348153677887536674711,-0.017512910204305835388071697, 0.1 
2019-12-18T19:00:00Z,STMP,79.54,-124,Market,Filled,-9862.96,-0.0083281541330018645121193288,-0.011311373523927905531385954,0.0029832193909260410192666252,-0.011311373523927905531385954,-0.0083404670732079631294137751,   0 
2019-12-18T19:00:00Z,W,85.95,116,Market,Filled,9970.2,0,0,0,0,0,1 
2019-12-18T20:00:00Z,CPRT,90.05,110,Market,Filled,9905.5,0,0,0,0,0,1 
2019-12-18T20:00:00Z,JMIA,5.51,-1757,Market,Filled,-9681.07,0.0387323943661971830985915493,-0.0299295774647887323943661972,0.0686619718309859154929577465,-0.0299295774647887323943661972,-0.0146453641635911727046772614,   0 
2019-12-18T20:00:00Z,LMPX,22.35,446,Market,Filled,9968.1,0,0,0,0,0,1 
2019-12-18T20:00:00Z,TZOO,11.31,-941,Market,Filled,-10642.71,0.0877358490566037735849056604,   0,0.0330188679245283018867924529,0.0669811320754716981132075472,0.0288614183474300585556278465,   1 
2019-12-18T21:00:00Z,AMZN,1780,-5,Market On Open,Filled,-8900,0.0162368022850536409541459102,   0,0.0051742410074184901190698834,0.0110625612776351508350760268,-0.0029109282534755398688823895, 0.3 
2019-12-18T21:00:00Z,CPRT,89.6,-110,Market On Open,Filled,-9856,-0.001665741254858411993337035,-0.001665741254858411993337035,   0,-0.001665741254858411993337035,0.0032159697453728536973867613, 0.5 
2019-12-18T21:00:00Z,ETSY,42.67,-232,Market On Open,Filled,-9899.44,-0.0011655011655011655011655012,-0.0130536130536130536130536131,0.0118881118881118881118881119,-0.0130536130536130536130536131,0.0360047279680972760571298516, 0.9 
2019-12-18T21:00:00Z,LMPX,21.23,-446,Market On Open,Filled,-9468.58,-0.03937360178970917225950783,-0.03937360178970917225950783,   0,-0.03937360178970917225950783,1.735485716744106005850972294, 0.9 
2019-12-18T21:00:00Z,MELI,581.93,17,Market On Open,Filled,9892.81,0,0,0,0,0,1 
2019-12-19T15:00:00Z,CARS,12.05,828,Market,Filled,9977.4,0,0,0,0,0,1 
2019-12-19T15:00:00Z,CVNA,97.88,101,Market,Filled,9885.88,0,0,0,0,0,1 
2019-12-19T15:00:00Z,ETSY,43.99,226,Market,Filled,9941.74,0,0,0,0,0,1 
2019-12-19T15:00:00Z,PETS,22.284036468,-446,Market,Filled,-9938.680264728,0.0165217391304347826086956522,-0.0034782608695652173913043478,0.0200000000000000000000000000,-0.0034782608695652173913043478,-0.0112145789976939085437876146,   0 
2019-12-19T15:00:00Z,STMP,80.78,123,Market,Filled,9935.94,0,0,0,0,0,1 
2019-12-19T15:00:00Z,SFIX,26.26,380,Market,Filled,9978.8,0,0,0,0,0,1 
2019-12-19T15:00:00Z,TZOO,11.32,881,Market,Filled,9972.92,0,0,0,0,0,1 
2019-12-19T16:00:00Z,SECO,5.74,-1729,Market,Filled,-9924.46,0.0190641247833622183708838821,-0.0051993067590987868284228769,0.0242634315424610051993067590,-0.0051993067590987868284228769,-0.0094930567526473936887827305,   0 
2019-12-19T17:00:00Z,AMZN,1790.19,5,Market,Filled,8950.95,0,0,0,0,0,1 
2019-12-19T17:00:00Z,APRN,7.61,1311,Market,Filled,9976.71,0,0,0,0,0,1 
2019-12-19T17:00:00Z,BKNG,2009.3,4,Market,Filled,8037.2,0,0,0,0,0,1 
2019-12-19T17:00:00Z,CHWY,28.63,348,Market,Filled,9963.24,0,0,0,0,0,1 
